clat_356_oxford_bodleian_library_56	https://iiif.bodleian.ox.ac.uk/iiif/manifest/acac02ba-72aa-48c9-8e80-d446493539df.json	--source iiif	Oxford, Bodleian Library, 56
clat_197_oxford_bodleian_library_81	https://iiif.bodleian.ox.ac.uk/iiif/manifest/b17e93d3-aa72-415c-a07c-2e3d3f2b4b0f.json	--source iiif	Oxford, Bodleian Library, 81
clat_198_oxford_bodleian_library_83	https://iiif.bodleian.ox.ac.uk/iiif/manifest/beb70aae-97bb-4bce-a5e9-d57e2cbb1941.json	--source iiif	Oxford, Bodleian Library, 83
clat_428_oxford_bodleian_library_88	https://iiif.bodleian.ox.ac.uk/iiif/manifest/3e172a17-daab-411f-b96e-41709d80aff6.json	--source iiif	Oxford, Bodleian Library, 88
clat_619_oxford_bodleian_library_167	https://iiif.bodleian.ox.ac.uk/iiif/manifest/b018fc4c-443d-424a-a590-01d2cc2e4323.json	--source iiif	Oxford, Bodleian Library, 167
clat_628_oxford_bodleian_library_e_248	https://iiif.bodleian.ox.ac.uk/iiif/manifest/b9cb9cfe-6eb4-47ac-aad1-c905379f6af7.json	--source iiif	Oxford, Bodleian Library, e. 248
clat_623_oxford_bodleian_library_18	https://iiif.bodleian.ox.ac.uk/iiif/manifest/133d1de8-153e-43ff-b901-f4a4bd62b125.json	--source iiif	Oxford, Bodleian Library, 18
clat_668_oxford_bodleian_library_296	https://iiif.bodleian.ox.ac.uk/iiif/manifest/86dd3006-88da-4777-9dc9-5ff71fc10c59.json	--source iiif	Oxford, Bodleian Library, 296
clat_622_oxford_bodleian_library_6	https://iiif.bodleian.ox.ac.uk/iiif/manifest/fede3ec6-25c8-4b9d-9a30-8a1c34e5af65.json	--source iiif	Oxford, Bodleian Library, 6
clat_617_oxford_bodleian_library_113	https://iiif.bodleian.ox.ac.uk/iiif/manifest/a36fbb27-5ba6-4e72-8aa3-b01bfdd45ba8.json	--source iiif	Oxford, Bodleian Library, 113
clat_616_oxford_bodleian_library_27	https://iiif.bodleian.ox.ac.uk/iiif/manifest/b29ff397-89fd-44ad-ad28-e7db3896edc5.json	--source iiif	Oxford, Bodleian Library, 27
clat_618_oxford_bodleian_library_83	https://iiif.bodleian.ox.ac.uk/iiif/manifest/6bfb0f50-0a4c-491c-901b-04006af9bb4a.json	--source iiif	Oxford, Bodleian Library, 83
clat_627_oxford_bodleian_library_e_1	https://iiif.bodleian.ox.ac.uk/iiif/manifest/8536915c-f459-4fae-8a27-3eabaea2da91.json	--source iiif	Oxford, Bodleian Library, e. 1
clat_621_oxford_bodleian_library_250	https://iiif.bodleian.ox.ac.uk/iiif/manifest/602a141c-6bf6-47ad-87eb-38e9bb8aee91.json	--source iiif	Oxford, Bodleian Library, 250
clat_620_oxford_bodleian_library_468	https://iiif.bodleian.ox.ac.uk/iiif/manifest/87406531-c12c-4f6e-bfe0-103b4e44122d.json	--source iiif	Oxford, Bodleian Library, 468
clat_556_oxford_bodleian_library_54	https://iiif.bodleian.ox.ac.uk/iiif/manifest/14e97b1e-4264-41ab-ad4b-77c8c49c19db.json	--source iiif	Oxford, Bodleian Library, 54
clat_626_oxford_bodleian_library_117	https://iiif.bodleian.ox.ac.uk/iiif/manifest/dbf152ee-f757-417e-bc6e-1f4be59510a1.json	--source iiif	Oxford, Bodleian Library, 117
clat_672_oxford_bodleian_library_169	https://iiif.bodleian.ox.ac.uk/iiif/manifest/fb444229-b937-4f05-b596-241621638562.json	--source iiif	Oxford, Bodleian Library, 169*
clat_615_oxford_bodleian_library_192	https://iiif.bodleian.ox.ac.uk/iiif/manifest/9c3d36d0-6b4d-4d5e-9705-60d0fc24c267.json	--source iiif	Oxford, Bodleian Library, 192
clat_630_oxford_corpus_christi_college_157	https://iiif.bodleian.ox.ac.uk/iiif/manifest/93b83416-7972-40d7-9789-18f54e17ae25.json	--source iiif	Oxford, Corpus Christi College, 157
